@relation simple-2d
@attribute att0 numeric
@attribute att1 numeric
@attribute class {0,1,2}
@data
20.6297982777,20.6380985835,2
9.34320411954,9.71163681755,1
19.8529518868,19.6160220731,2
0.264534068317,0.565658344274,0
9.72071272469,10.8588504286,1
-0.974236333767,-0.0703448771041,0
10.295630655,12.0798442368,1
1.10446023673,-0.425672026521,0
1.35779725811,-0.804833724167,0
9.73726617173,9.17738168129,1
19.5636598947,18.6147775285,2
9.51198847696,10.6373701318,1
20.5175313294,20.7478368403,2
20.8411500598,20.0924088807,2
9.87096813415,10.0381541792,1
-1.47311641347,-0.896580615302,0
20.9581879792,19.5070983327,2
-0.504042718082,-0.788440184518,0
10.1340965922,10.1720373664,1
20.4151600382,21.7519673039,2
0.266237406828,0.279428024533,0
-0.170801030698,0.26697323154,0
-0.881047092202,0.295079959786,0
-0.785435211763,0.462059737162,0
21.0477114549,19.3392691839,2
-1.10519159148,-1.05594633852,0
10.7656653582,7.79943556426,1
20.4599295397,19.3594464743,2
21.5523521982,20.7961557908,2
11.5528072079,8.85070123133,1
10.2305804999,10.3285638933,1
19.0363683466,20.698200207,2
10.8416407443,9.44182738153,1
17.6659532544,20.2772050917,2
9.13373994555,9.64411161368,1
-1.15408394038,-1.38017339507,0
21.1997859067,19.5840656919,2
20.7188057611,19.1363288679,2
10.4784532945,10.029580971,1
-1.73534887447,1.2103837049,0
0.0721488623923,0.613151678425,0
0.393892262913,-0.950025534796,0
0.354020332199,-0.0355130252781,0
1.43118375225,0.592758446551,0
9.88510613576,11.265974918,1
10.7408138005,9.19809495224,1
